src,dst,type,aromacity,conjugation
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
5,8,1.0,0,0
6,9,1.0,0,0
5,6,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
11,13,1.0,0,0
11,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
18,14,1.0,0,0
15,19,1.0,0,0
16,20,1.0,0,0
18,21,1.0,0,0
18,22,1.0,0,0
19,23,1.0,0,0
21,24,1.0,0,0
22,25,1.0,0,0
22,26,1.0,0,0
24,27,1.0,0,0
24,28,1.0,0,0
25,29,1.0,0,0
27,30,1.0,0,0
15,16,1.0,0,0
25,27,1.0,0,0
0,1,1.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
31,34,1.0,0,0
31,35,1.0,0,0
32,36,1.0,0,0
32,37,1.0,0,0
33,38,1.0,0,0
33,39,1.0,0,0
34,40,1.0,0,0
36,41,1.0,0,0
37,42,1.0,0,0
37,43,1.0,0,0
38,44,1.0,0,0
38,45,1.0,0,0
42,46,1.0,0,0
42,47,1.0,0,0
44,48,1.0,0,0
45,49,1.0,0,0
46,50,1.0,0,0
47,51,1.0,0,0
48,52,1.0,0,0
48,53,1.0,0,0
48,54,1.0,0,0
50,55,1.0,0,0
52,56,1.0,0,0
53,57,1.0,0,0
55,58,1.0,0,0
56,59,1.0,0,0
59,60,1.0,0,0
36,39,1.0,0,0
40,44,1.0,0,0
41,42,1.0,0,0
49,52,1.0,0,0
51,55,1.0,0,0
57,59,1.0,0,0
10,60,1.0,0,0
0,20,1.0,0,0
28,61,1.0,0,0
