src,dst,type,aromacity,conjugation
0,1,5,1,1
2,0,1.0,0,0
0,3,5,1,1
1,4,5,1,1
2,5,1.0,0,0
2,6,1.0,0,0
3,7,5,1,1
5,8,1.0,0,0
6,9,1.0,0,0
6,10,1.0,0,0
8,11,1.0,0,0
9,12,1.0,0,0
11,13,1.0,0,0
13,14,1.0,0,0
14,15,1.0,0,0
14,16,1.0,0,0
14,17,2.0,0,0
15,18,1.0,0,0
18,19,1.0,0,0
18,20,1.0,0,0
18,21,2.0,0,0
19,22,1.0,0,0
23,22,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
25,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
29,31,1.0,0,1
29,32,1.0,0,0
31,33,2.0,0,1
32,34,1.0,0,0
32,35,1.0,0,0
33,36,1.0,0,0
33,37,1.0,0,1
37,38,1.0,0,1
37,39,2.0,0,1
4,7,5,1,1
8,9,1.0,0,0
26,27,1.0,0,0
34,36,1.0,0,0
10,40,1.0,0,0
40,41,1.0,0,0
40,42,1.0,0,0
40,43,2.0,0,0
44,45,5,1,1
45,46,5,1,1
46,1,5,1,1
4,47,5,1,1
44,47,5,1,1
47,48,1.0,0,1
