src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,1
9,4,1.0,0,0
5,10,1.0,0,0
7,11,1.0,0,0
7,12,1.0,0,0
8,13,1.0,0,0
8,14,2.0,0,1
9,15,1.0,0,0
9,16,1.0,0,0
10,17,1.0,0,0
13,18,1.0,0,0
15,19,1.0,0,0
15,20,1.0,0,0
16,21,1.0,0,0
16,22,1.0,0,0
16,23,1.0,0,0
19,24,1.0,0,0
19,25,1.0,0,0
21,26,1.0,0,0
27,24,1.0,0,0
25,28,1.0,0,0
25,29,1.0,0,0
26,30,1.0,0,0
26,31,1.0,0,0
27,32,1.0,0,0
27,33,1.0,0,0
28,34,1.0,0,1
28,35,2.0,0,1
30,36,1.0,0,0
30,37,2.0,0,0
32,38,1.0,0,0
33,39,1.0,0,0
34,40,1.0,0,0
36,41,1.0,0,0
36,42,1.0,0,0
38,43,1.0,0,0
38,44,1.0,0,0
38,45,1.0,0,0
39,46,1.0,0,0
40,47,1.0,0,0
40,48,1.0,0,0
41,49,1.0,0,0
43,50,1.0,0,0
44,51,1.0,0,0
47,52,1.0,0,0
47,53,1.0,0,0
48,54,1.0,0,0
6,10,1.0,0,0
39,43,1.0,0,0
41,47,1.0,0,0
55,56,1.0,0,0
55,57,1.0,0,0
56,58,1.0,0,0
57,59,1.0,0,0
58,60,1.0,0,0
59,61,1.0,0,0
60,62,1.0,0,0
61,63,1.0,0,0
61,64,2.0,0,0
61,65,2.0,0,0
62,66,1.0,0,0
66,67,1.0,0,0
67,68,1.0,0,0
68,69,1.0,0,0
69,70,1.0,0,0
70,71,1.0,0,0
