src,dst,type,aromacity,conjugation
1,0,1.0,0,0
1,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
4,9,1.0,0,0
6,10,1.0,0,0
11,8,1.0,0,0
11,12,1.0,0,0
11,13,1.0,0,0
12,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
14,18,1.0,0,0
16,19,1.0,0,0
18,20,1.0,0,0
6,9,1.0,0,0
16,18,1.0,0,0
15,21,1.0,0,0
10,22,1.0,0,0
20,23,1.0,0,0
24,25,1.0,0,0
24,0,1.0,0,0
24,26,1.0,0,0
24,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,1
27,31,2.0,0,1
28,32,1.0,0,0
29,33,1.0,0,0
29,32,1.0,0,0
32,34,1.0,0,0
28,35,1.0,0,0
35,36,1.0,0,0
36,37,1.0,0,0
37,38,1.0,0,0
35,39,1.0,0,0
34,40,1.0,0,1
40,41,1.0,0,0
40,42,2.0,0,1
36,43,1.0,0,0
19,44,1.0,0,1
44,45,1.0,0,0
44,46,2.0,0,1
