src,dst,type,aromacity,conjugation
0,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
6,9,1.0,0,0
7,10,1.0,0,0
4,6,1.0,0,0
0,1,1.0,0,0
11,12,1.0,0,0
11,13,1.0,0,0
11,14,1.0,0,0
11,15,1.0,0,0
12,16,1.0,0,0
12,17,1.0,0,0
13,18,1.0,0,0
13,19,1.0,0,0
15,20,1.0,0,0
16,21,1.0,0,0
16,22,1.0,0,0
17,23,1.0,0,0
18,24,1.0,0,0
18,25,1.0,0,0
18,26,1.0,0,0
21,27,1.0,0,0
21,28,1.0,0,0
21,29,1.0,0,0
24,30,1.0,0,0
24,31,1.0,0,0
25,32,1.0,0,0
27,33,1.0,0,0
28,34,1.0,0,1
28,35,2.0,0,1
30,36,1.0,0,0
36,37,1.0,0,0
36,38,1.0,0,0
37,39,1.0,0,0
37,40,1.0,0,0
39,41,1.0,0,1
40,42,1.0,0,0
41,43,1.0,0,1
41,44,2.0,0,1
43,45,1.0,0,0
12,14,1.0,0,0
19,22,1.0,0,0
20,24,1.0,0,0
23,27,1.0,0,0
30,32,1.0,0,0
42,43,2.0,0,1
0,33,1.0,0,0
