src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,1.0,0,0
1,4,5,1,1
1,5,5,1,1
2,6,5,1,1
2,7,1.0,0,0
3,8,1.0,0,0
4,9,5,1,1
5,10,5,1,1
7,11,1.0,0,0
8,12,1.0,0,0
8,13,1.0,0,0
9,14,5,1,1
11,15,1.0,0,0
12,16,1.0,0,1
12,17,2.0,0,1
13,18,1.0,0,1
15,19,1.0,0,0
15,20,1.0,0,0
16,21,1.0,0,0
18,22,1.0,0,0
18,23,2.0,0,1
19,24,1.0,0,1
19,25,2.0,0,1
20,26,1.0,0,1
21,27,1.0,0,0
21,28,1.0,0,0
22,29,1.0,0,0
22,30,1.0,0,0
24,31,1.0,0,0
24,32,1.0,0,0
26,33,1.0,0,0
26,34,2.0,0,1
27,35,1.0,0,1
27,36,2.0,0,1
28,37,1.0,0,0
29,38,1.0,0,1
31,39,1.0,0,0
32,40,1.0,0,0
33,41,1.0,0,0
33,42,1.0,0,0
35,43,1.0,0,0
37,44,1.0,0,0
37,45,1.0,0,0
37,46,1.0,0,0
38,47,2.0,0,1
40,48,1.0,0,0
41,49,1.0,0,1
42,50,1.0,0,0
42,51,1.0,0,0
43,52,1.0,0,0
44,53,1.0,0,0
49,54,2.0,0,1
4,6,5,1,1
10,14,5,1,1
31,38,1.0,0,0
39,40,1.0,0,0
43,49,1.0,0,0
