src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,1.0,0,1
2,7,5,1,1
3,8,5,1,1
4,9,5,1,1
5,10,5,1,1
11,6,1.0,0,0
8,12,1.0,0,1
9,13,1.0,0,1
10,14,1.0,0,1
11,15,1.0,0,0
11,16,1.0,0,0
17,12,1.0,0,0
13,18,5,1,1
13,19,5,1,1
15,20,1.0,0,0
16,21,1.0,0,0
16,22,1.0,0,0
17,23,1.0,0,0
17,24,1.0,0,0
18,25,5,1,1
19,26,5,1,1
20,27,1.0,0,0
20,28,1.0,0,0
21,29,1.0,0,0
23,30,1.0,0,0
24,31,1.0,0,0
24,32,1.0,0,0
25,33,5,1,1
27,34,1.0,0,0
28,35,1.0,0,0
30,36,1.0,0,0
30,37,1.0,0,0
31,38,1.0,0,0
33,39,1.0,0,1
34,40,1.0,0,1
35,41,1.0,0,1
36,42,1.0,0,0
37,43,1.0,0,0
40,44,1.0,0,0
40,45,2.0,0,1
41,46,1.0,0,0
41,47,2.0,0,1
43,48,1.0,0,1
44,49,1.0,0,0
46,50,1.0,0,0
48,51,1.0,0,1
48,52,2.0,0,1
49,53,1.0,0,1
49,54,2.0,0,1
50,55,1.0,0,1
50,56,2.0,0,1
51,57,2.0,0,1
57,58,1.0,0,1
58,59,5,1,1
58,60,5,1,1
59,61,5,1,1
60,62,5,1,1
61,63,5,1,1
63,64,1.0,0,1
7,10,5,1,1
8,9,5,1,1
21,27,1.0,0,0
26,33,5,1,1
31,36,1.0,0,0
62,63,5,1,1
