src,dst,type,aromacity,conjugation
14,18,1.0,0,0
16,19,1.0,0,0
14,16,1.0,0,0
0,1,5,1,1
0,2,5,1,1
1,3,5,1,1
2,4,5,1,1
3,5,5,1,1
3,6,1.0,0,1
5,7,1.0,0,1
6,8,1.0,0,0
7,9,1.0,0,0
4,5,5,1,1
20,21,1.0,0,0
20,22,1.0,0,0
21,23,1.0,0,0
22,24,1.0,0,0
22,25,1.0,0,0
23,26,1.0,0,0
23,27,1.0,0,0
24,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
24,26,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
11,13,1.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
31,34,1.0,0,0
31,35,1.0,0,0
32,36,1.0,0,0
32,37,1.0,0,0
32,38,1.0,0,0
33,39,1.0,0,0
33,40,2.0,0,0
34,41,1.0,0,0
35,42,1.0,0,0
36,43,1.0,0,0
36,44,1.0,0,0
37,45,1.0,0,0
39,46,1.0,0,0
39,47,1.0,0,0
43,48,1.0,0,0
43,49,1.0,0,0
43,50,1.0,0,0
46,51,1.0,0,0
46,52,1.0,0,0
47,53,1.0,0,0
48,54,1.0,0,0
49,55,1.0,0,0
51,56,1.0,0,1
51,57,2.0,0,1
52,58,1.0,0,0
53,59,1.0,0,0
53,60,1.0,0,0
54,61,1.0,0,0
54,62,1.0,0,0
54,63,1.0,0,0
55,64,1.0,0,0
65,56,1.0,0,0
61,66,1.0,0,0
62,67,1.0,0,1
62,68,2.0,0,1
65,69,1.0,0,0
65,70,1.0,0,0
69,71,1.0,0,0
69,72,1.0,0,0
70,73,1.0,0,0
74,71,1.0,0,0
72,75,1.0,0,0
72,76,1.0,0,0
73,77,1.0,0,0
74,78,1.0,0,0
74,79,1.0,0,0
75,80,1.0,0,0
78,81,1.0,0,0
78,82,1.0,0,0
79,83,1.0,0,0
81,84,1.0,0,0
81,85,1.0,0,0
83,86,1.0,0,0
84,87,1.0,0,0
88,87,1.0,0,0
88,89,1.0,0,0
88,90,1.0,0,0
89,91,1.0,0,0
89,92,1.0,0,0
90,93,1.0,0,0
91,94,1.0,0,0
91,95,1.0,0,0
94,96,1.0,0,0
40,44,1.0,0,0
41,46,1.0,0,0
45,48,1.0,0,0
53,58,1.0,0,0
55,61,1.0,0,0
73,75,1.0,0,0
83,84,1.0,0,0
93,94,1.0,0,0
20,66,1.0,0,0
10,96,1.0,0,0
12,14,1.0,0,0
80,97,1.0,0,1
12,15,1.0,0,0
97,98,1.0,0,1
13,16,1.0,0,0
98,99,2.0,0,1
99,0,1.0,0,1
13,17,1.0,0,0
97,100,2.0,0,1
17,101,1.0,0,0
