src,dst,type,aromacity,conjugation
7,8,5,1,1
29,36,1.0,0,1
17,18,1.0,0,0
36,37,1.0,0,0
8,9,5,1,1
36,38,2.0,0,1
18,19,1.0,0,0
37,39,1.0,0,0
9,10,5,1,1
37,40,1.0,0,0
12,20,1.0,0,0
39,41,1.0,0,0
10,5,5,1,1
41,42,1.0,0,1
13,21,1.0,0,0
41,43,2.0,0,1
0,1,1.0,0,0
20,44,1.0,0,0
15,22,1.0,0,0
9,11,1.0,0,0
39,45,1.0,0,0
18,23,1.0,0,0
45,46,1.0,0,1
46,0,1.0,0,0
2,3,1.0,0,0
46,47,2.0,0,1
23,24,1.0,0,0
0,48,1.0,0,0
11,12,1.0,0,0
23,49,1.0,0,0
19,25,1.0,0,1
24,50,2.0,0,1
24,51,1.0,0,1
25,26,1.0,0,0
51,52,1.0,0,0
12,13,1.0,0,0
52,53,1.0,0,0
25,27,2.0,0,1
52,54,1.0,0,0
2,4,1.0,0,0
54,55,1.0,0,0
26,28,1.0,0,0
55,56,1.0,0,0
13,14,1.0,0,0
56,57,1.0,0,1
26,29,1.0,0,0
57,58,1.0,0,1
1,2,1.0,0,0
58,59,1.0,0,1
28,30,1.0,0,0
59,60,1.0,0,1
14,15,2.0,0,1
56,61,2.0,0,1
30,31,1.0,0,0
57,62,1.0,0,0
5,6,5,1,1
58,63,2.0,0,1
31,32,1.0,0,0
59,64,2.0,0,1
15,16,1.0,0,1
60,65,1.0,0,0
32,33,1.0,0,1
65,66,1.0,0,0
6,7,5,1,1
65,67,1.0,0,0
67,48,1.0,0,1
33,34,2.0,0,1
67,68,2.0,0,1
16,17,2.0,0,1
53,69,1.0,0,1
33,35,1.0,0,1
53,70,2.0,0,1
