src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
6,9,1.0,0,0
7,10,1.0,0,0
4,6,1.0,0,0
11,12,1.0,0,0
11,13,1.0,0,0
11,14,1.0,0,0
11,15,1.0,0,0
12,16,1.0,0,0
12,17,1.0,0,0
13,18,1.0,0,0
14,19,1.0,0,1
14,20,2.0,0,1
15,21,1.0,0,0
16,22,1.0,0,0
16,23,2.0,0,0
17,24,1.0,0,0
25,19,1.0,0,0
22,26,1.0,0,0
22,27,1.0,0,0
23,28,1.0,0,0
24,29,1.0,0,0
24,30,1.0,0,0
25,31,1.0,0,0
25,32,1.0,0,0
26,33,1.0,0,0
26,34,1.0,0,0
26,35,1.0,0,0
31,36,1.0,0,0
32,37,1.0,0,0
32,38,1.0,0,0
33,39,1.0,0,0
34,40,1.0,0,0
36,41,1.0,0,0
36,42,1.0,0,0
37,43,1.0,0,0
39,44,1.0,0,0
39,45,1.0,0,0
39,46,1.0,0,0
41,47,1.0,0,0
44,48,1.0,0,0
45,49,1.0,0,0
48,50,1.0,0,0
48,51,1.0,0,0
48,52,1.0,0,0
50,53,1.0,0,0
51,54,1.0,0,1
51,55,2.0,0,1
18,22,1.0,0,0
21,24,1.0,0,0
28,33,1.0,0,0
37,41,1.0,0,0
40,44,1.0,0,0
49,50,1.0,0,0
0,53,1.0,0,0
42,56,1.0,0,0
