src,dst,type,aromacity,conjugation
20,21,1.0,0,1
4,5,1.0,0,0
21,22,2.0,0,1
10,11,1.0,0,0
21,23,1.0,0,0
0,1,1.0,0,0
10,12,1.0,0,0
5,6,1.0,0,0
6,13,1.0,0,0
2,3,1.0,0,0
2,14,1.0,0,0
6,7,1.0,0,0
0,15,1.0,0,0
24,25,5,1,1
24,26,5,1,1
24,27,5,1,1
25,28,5,1,1
25,29,1.0,0,0
26,30,5,1,1
27,31,5,1,1
27,32,1.0,0,1
28,33,1.0,0,0
28,34,5,1,1
30,35,5,1,1
31,37,1.0,0,0
32,38,2.0,0,1
33,39,1.0,0,0
34,40,5,1,1
35,41,5,1,1
36,42,5,1,1
36,43,5,1,1
39,44,1.0,0,0
40,45,5,1,1
41,46,1.0,0,0
41,47,5,1,1
42,48,5,1,1
42,49,5,1,1
43,50,5,1,1
46,51,1.0,0,0
47,52,5,1,1
48,53,1.0,0,1
50,54,1.0,0,0
51,55,1.0,0,0
29,32,1.0,0,0
30,31,5,1,1
39,40,1.0,0,0
43,45,5,1,1
48,50,5,1,1
49,52,5,1,1
51,52,1.0,0,0
15,16,1.0,0,0
53,56,1.0,0,0
7,8,1.0,0,0
53,57,2.0,0,1
16,17,2.0,0,0
46,58,1.0,0,0
3,4,1.0,0,0
58,59,1.0,0,0
17,18,1.0,0,0
33,60,1.0,0,0
60,23,1.0,0,0
8,9,1.0,0,0
29,61,1.0,0,0
16,19,1.0,0,0
61,62,1.0,0,1
1,2,1.0,0,0
62,63,1.0,0,0
18,20,1.0,0,0
61,64,2.0,0,1
9,10,1.0,0,0
