src,dst,type,aromacity,conjugation
1,0,1.0,0,0
0,2,5,1,1
0,3,5,1,1
1,4,1.0,0,0
1,5,1.0,0,0
2,6,5,1,1
2,7,5,1,1
3,8,5,1,1
4,9,1.0,0,0
5,10,1.0,0,0
5,11,1.0,0,0
6,12,5,1,1
7,13,5,1,1
9,14,1.0,0,0
10,15,1.0,0,0
12,16,5,1,1
12,17,1.0,0,1
14,18,1.0,0,0
15,19,1.0,0,0
18,20,1.0,0,0
19,21,1.0,0,0
19,22,1.0,0,0
19,23,2.0,0,0
20,24,1.0,0,0
20,25,1.0,0,0
20,26,2.0,0,0
24,27,1.0,0,0
27,28,1.0,0,0
27,29,1.0,0,0
27,30,2.0,0,0
28,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
32,35,1.0,0,0
33,36,1.0,0,0
33,37,1.0,0,0
36,38,1.0,0,1
36,39,2.0,0,1
38,40,1.0,0,0
40,41,1.0,0,0
41,42,1.0,0,0
42,43,1.0,0,1
42,44,2.0,0,1
43,45,1.0,0,0
45,46,1.0,0,0
46,47,1.0,0,0
47,48,1.0,0,0
48,49,1.0,0,0
49,50,1.0,0,0
50,51,1.0,0,0
51,52,1.0,0,1
52,53,1.0,0,0
52,54,2.0,0,1
53,55,1.0,0,0
55,56,1.0,0,0
56,57,1.0,0,1
57,58,1.0,0,0
57,59,2.0,0,1
58,60,1.0,0,0
58,61,1.0,0,0
60,62,1.0,0,0
60,63,1.0,0,0
60,64,1.0,0,0
62,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
66,68,1.0,0,0
66,69,2.0,0,0
67,70,1.0,0,0
70,71,1.0,0,0
70,72,1.0,0,0
70,73,2.0,0,0
71,74,1.0,0,0
75,74,1.0,0,0
75,76,1.0,0,0
75,77,1.0,0,0
76,78,1.0,0,0
76,79,1.0,0,0
77,80,1.0,0,0
78,81,1.0,0,0
79,82,1.0,0,0
80,83,1.0,0,0
82,84,1.0,0,0
82,85,1.0,0,0
82,86,2.0,0,0
83,87,5,1,1
83,88,5,1,1
87,89,5,1,1
87,90,5,1,1
88,91,5,1,1
89,92,5,1,1
90,93,5,1,1
92,94,5,1,1
92,95,1.0,0,1
6,8,5,1,1
9,10,1.0,0,0
13,16,5,1,1
78,80,1.0,0,0
89,91,5,1,1
93,94,5,1,1
