src,dst,type,aromacity,conjugation
11,12,1.0,0,0
12,13,1.0,0,0
13,14,2.0,0,0
13,15,1.0,0,0
14,16,1.0,0,0
9,11,1.0,0,0
7,8,1.0,0,0
8,9,2.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,2.0,0,0
18,20,1.0,0,0
19,0,1.0,0,0
8,10,1.0,0,0
6,21,1.0,0,0
21,22,1.0,0,0
21,23,1.0,0,0
21,24,2.0,0,0
22,25,1.0,0,0
25,26,1.0,0,0
25,27,1.0,0,0
25,28,2.0,0,0
29,26,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
29,34,1.0,0,0
31,35,1.0,0,0
33,36,1.0,0,0
32,37,1.0,0,0
34,38,1.0,0,0
35,39,1.0,0,0
38,40,1.0,0,1
40,41,2.0,0,1
40,42,1.0,0,0
43,37,1.0,0,0
43,44,1.0,0,0
44,45,1.0,0,0
45,46,1.0,0,0
46,47,1.0,0,0
47,48,1.0,0,0
43,48,1.0,0,0
45,49,1.0,0,0
47,50,1.0,0,0
49,51,1.0,0,0
46,52,1.0,0,0
48,53,1.0,0,0
0,1,1.0,0,0
2,3,1.0,0,0
2,1,1.0,0,0
4,5,1.0,0,0
5,2,2.0,0,0
4,54,1.0,0,0
55,56,1.0,0,0
55,54,1.0,0,0
57,58,1.0,0,0
58,55,2.0,0,0
57,59,1.0,0,0
60,61,1.0,0,0
60,59,1.0,0,0
62,63,1.0,0,0
63,60,2.0,0,0
62,64,1.0,0,0
65,66,1.0,0,0
65,64,1.0,0,0
67,68,1.0,0,0
68,65,2.0,0,0
67,69,1.0,0,0
70,71,1.0,0,0
70,69,1.0,0,0
72,73,1.0,0,0
73,70,2.0,0,0
72,74,1.0,0,0
75,76,1.0,0,0
75,74,1.0,0,0
77,78,1.0,0,0
78,75,2.0,0,0
77,79,1.0,0,0
80,81,1.0,0,0
80,79,1.0,0,0
82,83,1.0,0,0
83,80,2.0,0,0
82,84,1.0,0,0
85,86,1.0,0,0
85,84,1.0,0,0
87,88,1.0,0,0
88,85,2.0,0,0
87,6,1.0,0,0
