src,dst,type,aromacity,conjugation
1,0,1.0,0,0
1,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
4,9,1.0,0,0
6,10,1.0,0,0
11,8,1.0,0,0
10,12,1.0,0,0
11,13,1.0,0,0
11,14,1.0,0,0
13,15,1.0,0,0
13,16,1.0,0,0
14,17,1.0,0,0
14,18,1.0,0,0
15,19,1.0,0,0
15,20,1.0,0,0
16,21,1.0,0,1
17,22,1.0,0,0
20,23,1.0,0,0
21,24,2.0,0,1
21,25,1.0,0,0
22,26,1.0,0,0
6,9,1.0,0,0
17,19,1.0,0,0
27,28,1.0,0,0
27,0,1.0,0,0
27,29,1.0,0,0
27,30,1.0,0,0
28,31,1.0,0,0
29,32,1.0,0,0
30,33,1.0,0,1
30,34,2.0,0,1
31,35,1.0,0,0
32,36,1.0,0,0
32,35,1.0,0,0
31,37,1.0,0,0
37,38,1.0,0,0
38,39,1.0,0,0
39,40,1.0,0,0
37,41,1.0,0,0
38,42,1.0,0,0
35,43,1.0,0,0
43,44,1.0,0,1
44,45,1.0,0,0
44,46,2.0,0,1
