src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
2,5,1.0,0,0
0,6,1.0,0,0
7,8,1.0,0,0
8,9,2.0,0,0
8,6,1.0,0,0
8,10,1.0,0,0
11,12,2.0,0,0
11,13,1.0,0,0
11,14,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
15,19,1.0,0,0
18,20,1.0,0,0
16,21,1.0,0,0
22,23,1.0,0,0
23,24,2.0,0,0
23,21,1.0,0,0
23,25,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
26,30,1.0,0,0
28,31,1.0,0,0
26,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
33,35,2.0,0,0
33,36,1.0,0,0
36,37,1.0,0,0
15,37,1.0,0,0
30,38,1.0,0,0
38,39,1.0,0,0
11,39,1.0,0,0
22,40,1.0,0,0
4,40,1.0,0,0
