src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,1.0,0,1
0,3,5,1,1
1,4,5,1,1
1,5,1.0,0,1
2,6,5,1,1
2,7,5,1,1
3,8,5,1,1
4,9,5,1,1
10,5,1.0,0,0
6,11,5,1,1
7,12,5,1,1
8,13,5,1,1
9,14,5,1,1
10,15,1.0,0,0
10,16,1.0,0,0
11,17,5,1,1
11,18,1.0,0,0
12,19,1.0,0,0
13,20,5,1,1
14,21,1.0,0,1
14,22,5,1,1
15,23,1.0,0,0
16,24,1.0,0,0
16,25,1.0,0,0
17,26,1.0,0,1
20,27,1.0,0,1
28,21,1.0,0,0
23,29,1.0,0,0
23,30,1.0,0,0
24,31,1.0,0,0
28,32,1.0,0,0
28,33,1.0,0,0
29,34,1.0,0,0
30,35,1.0,0,0
32,36,1.0,0,0
33,37,1.0,0,0
33,38,1.0,0,0
36,39,1.0,0,0
36,40,1.0,0,0
37,41,1.0,0,0
39,42,1.0,0,0
40,43,1.0,0,0
8,9,5,1,1
12,17,5,1,1
20,22,5,1,1
24,29,1.0,0,0
37,39,1.0,0,0
