src,dst,type,aromacity,conjugation
5,6,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
5,8,1.0,0,0
6,9,1.0,0,0
11,12,1.0,0,0
11,13,1.0,0,0
11,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
13,18,1.0,0,0
14,19,1.0,0,0
14,20,1.0,0,0
15,21,1.0,0,0
16,22,1.0,0,0
16,23,1.0,0,0
17,24,1.0,0,0
19,25,1.0,0,0
19,26,1.0,0,0
21,27,1.0,0,0
21,28,1.0,0,0
22,29,1.0,0,0
25,30,1.0,0,0
27,31,1.0,0,0
29,32,1.0,0,0
31,33,2.0,0,1
31,34,1.0,0,0
33,35,1.0,0,1
34,36,1.0,0,0
35,37,2.0,0,1
19,21,1.0,0,0
20,23,1.0,0,0
24,29,1.0,0,0
27,30,1.0,0,0
35,36,1.0,0,1
7,10,1.0,0,0
0,32,1.0,0,0
