src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,2.0,0,1
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,1
3,9,1.0,0,0
4,10,1.0,0,0
4,11,1.0,0,0
5,12,1.0,0,0
7,13,5,1,1
7,14,5,1,1
8,15,2.0,0,1
9,16,1.0,0,0
10,17,1.0,0,0
10,18,1.0,0,0
11,19,1.0,0,0
13,20,5,1,1
14,21,5,1,1
15,22,1.0,0,1
17,23,1.0,0,0
20,24,5,1,1
22,25,2.0,0,1
23,26,3.0,0,0
24,27,1.0,0,1
26,28,1.0,0,0
27,29,1.0,0,0
27,30,1.0,0,0
6,10,1.0,0,0
8,12,1.0,0,0
16,22,1.0,0,0
17,19,1.0,0,0
21,24,5,1,1
17,31,1.0,0,0
