src,dst,type,aromacity,conjugation
6,9,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,1
4,9,1.0,0,0
6,10,1.0,0,0
8,11,1.0,0,0
8,12,2.0,0,1
9,13,1.0,0,0
13,14,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,2.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
24,26,1.0,0,0
22,23,1.0,0,0
23,24,2.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
33,34,2.0,0,0
33,35,1.0,0,0
34,15,1.0,0,0
23,25,1.0,0,0
21,36,1.0,0,0
36,37,1.0,0,0
36,38,1.0,0,0
36,39,2.0,0,0
37,40,1.0,0,0
40,5,1.0,0,0
40,41,1.0,0,0
40,42,2.0,0,0
7,43,1.0,0,0
43,44,1.0,0,0
44,45,1.0,0,1
44,46,2.0,0,1
47,45,1.0,0,0
47,48,1.0,0,0
47,49,1.0,0,0
48,50,1.0,0,1
48,51,2.0,0,1
43,52,1.0,0,0
53,50,1.0,0,0
53,54,1.0,0,0
53,55,1.0,0,0
55,56,2.0,0,1
55,57,1.0,0,1
54,58,1.0,0,0
58,59,1.0,0,0
59,60,1.0,0,1
59,61,2.0,0,1
62,60,1.0,0,0
62,63,1.0,0,0
62,64,1.0,0,0
64,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
67,68,1.0,0,0
63,69,2.0,0,1
63,70,1.0,0,1
71,70,1.0,0,0
71,72,1.0,0,0
71,73,1.0,0,0
73,74,1.0,0,1
75,74,1.0,0,0
75,76,1.0,0,0
76,77,1.0,0,1
73,78,2.0,0,1
75,79,1.0,0,0
76,80,2.0,0,1
15,16,1.0,0,0
17,18,1.0,0,0
17,16,1.0,0,0
19,20,1.0,0,0
20,17,2.0,0,0
19,81,1.0,0,0
82,83,1.0,0,0
82,81,1.0,0,0
84,85,1.0,0,0
85,82,2.0,0,0
84,86,1.0,0,0
87,88,1.0,0,0
87,86,1.0,0,0
89,90,1.0,0,0
90,87,2.0,0,0
89,91,1.0,0,0
92,93,1.0,0,0
92,91,1.0,0,0
94,95,1.0,0,0
95,92,2.0,0,0
94,96,1.0,0,0
97,98,1.0,0,0
97,96,1.0,0,0
99,100,1.0,0,0
100,97,2.0,0,0
99,101,1.0,0,0
102,103,1.0,0,0
102,101,1.0,0,0
104,105,1.0,0,0
105,102,2.0,0,0
104,106,1.0,0,0
107,108,1.0,0,0
107,106,1.0,0,0
109,110,1.0,0,0
110,107,2.0,0,0
109,111,1.0,0,0
112,113,1.0,0,0
112,111,1.0,0,0
114,115,1.0,0,0
115,112,2.0,0,0
114,21,1.0,0,0
