src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
4,9,1.0,0,0
10,5,1.0,0,0
6,11,1.0,0,0
8,12,1.0,0,0
10,13,1.0,0,0
10,14,1.0,0,0
13,15,1.0,0,0
14,16,1.0,0,0
14,17,1.0,0,0
15,18,1.0,0,0
15,19,1.0,0,0
16,20,1.0,0,0
18,21,1.0,0,0
19,22,1.0,0,0
6,8,1.0,0,0
16,18,1.0,0,0
9,23,1.0,0,0
23,24,1.0,0,0
24,25,1.0,0,0
25,26,1.0,0,0
24,27,1.0,0,0
26,28,1.0,0,1
28,29,1.0,0,0
28,30,2.0,0,1
27,31,1.0,0,1
31,32,1.0,0,0
31,33,2.0,0,1
