src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
1,7,1.0,0,0
2,8,1.0,0,0
2,9,1.0,0,0
3,10,1.0,0,0
4,11,2.0,0,0
5,12,1.0,0,0
6,13,1.0,0,0
7,14,1.0,0,1
8,15,1.0,0,0
9,16,1.0,0,0
13,17,1.0,0,0
14,18,1.0,0,0
14,19,2.0,0,1
15,20,1.0,0,0
15,21,1.0,0,0
15,22,1.0,0,0
17,23,1.0,0,1
20,24,1.0,0,0
20,25,1.0,0,0
21,26,1.0,0,0
23,27,1.0,0,0
23,28,2.0,0,1
24,29,1.0,0,0
27,30,1.0,0,0
27,31,1.0,0,0
29,32,5,1,1
29,33,5,1,1
30,34,1.0,0,0
30,35,1.0,0,0
32,36,5,1,1
33,37,5,1,1
34,38,1.0,0,0
34,39,1.0,0,0
36,40,5,1,1
38,41,1.0,0,0
38,42,1.0,0,0
40,43,2.0,0,1
8,12,1.0,0,0
10,13,1.0,0,0
16,20,1.0,0,0
24,26,1.0,0,0
37,40,5,1,1
