src,dst,type,aromacity,conjugation
0,1,1.0,0,1
1,2,5,1,1
1,3,5,1,1
2,4,5,1,1
3,5,5,1,1
4,6,5,1,1
6,7,1.0,0,0
7,8,1.0,0,0
8,9,1.0,0,0
8,10,1.0,0,0
9,11,1.0,0,1
9,12,2.0,0,1
5,6,5,1,1
11,13,1.0,0,0
10,14,1.0,0,1
14,15,2.0,0,1
14,16,1.0,0,0
0,17,1.0,0,0
17,18,2.0,0,0
17,19,1.0,0,0
17,20,1.0,0,0
19,21,1.0,0,0
22,21,1.0,0,0
23,24,1.0,0,0
24,25,1.0,0,0
25,26,1.0,0,0
26,22,1.0,0,0
23,22,1.0,0,0
23,27,1.0,0,0
24,28,1.0,0,0
25,29,1.0,0,0
30,31,5,1,1
31,32,5,1,1
32,33,5,1,1
33,34,5,1,1
34,35,5,1,1
30,35,5,1,1
35,36,5,1,1
36,37,5,1,1
37,29,5,1,1
30,29,5,1,1
34,38,1.0,0,1
