src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
1,7,1.0,0,0
2,8,1.0,0,0
3,9,1.0,0,0
3,10,1.0,0,0
3,11,1.0,0,0
5,12,1.0,0,0
5,13,1.0,0,0
6,14,1.0,0,0
6,15,1.0,0,0
9,16,1.0,0,0
10,17,1.0,0,0
12,18,1.0,0,0
12,19,1.0,0,0
12,20,1.0,0,0
13,21,2.0,0,0
16,22,5,1,1
16,23,5,1,1
18,24,1.0,0,0
19,25,1.0,0,0
19,26,1.0,0,0
20,27,1.0,0,0
22,28,5,1,1
23,29,5,1,1
24,30,1.0,0,0
24,31,1.0,0,0
24,32,1.0,0,0
30,33,1.0,0,0
31,34,1.0,0,0
33,35,1.0,0,1
35,36,1.0,0,0
35,37,2.0,0,1
2,4,1.0,0,0
8,9,1.0,0,0
10,13,1.0,0,0
14,18,1.0,0,0
25,30,1.0,0,0
27,31,1.0,0,0
28,29,5,1,1
