src,dst,type,aromacity,conjugation
11,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
15,18,1.0,0,0
16,19,1.0,0,0
15,16,1.0,0,0
5,6,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
5,8,1.0,0,0
6,9,1.0,0,0
20,21,1.0,0,0
20,22,1.0,0,0
21,23,1.0,0,0
21,24,1.0,0,0
22,25,1.0,0,0
23,26,1.0,0,0
23,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
25,26,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
11,13,1.0,0,0
30,31,1.0,0,0
30,32,1.0,0,0
30,33,1.0,0,0
30,34,1.0,0,0
31,35,1.0,0,0
31,36,1.0,0,0
32,37,1.0,0,0
32,38,1.0,0,0
33,39,1.0,0,0
35,40,1.0,0,0
36,41,1.0,0,0
36,42,1.0,0,0
37,43,1.0,0,0
37,44,1.0,0,0
41,45,1.0,0,0
41,46,1.0,0,0
43,47,1.0,0,0
44,48,1.0,0,0
45,49,1.0,0,0
46,50,1.0,0,0
47,51,1.0,0,0
47,52,1.0,0,0
47,53,1.0,0,0
49,54,1.0,0,0
51,55,1.0,0,0
52,56,1.0,0,0
54,57,1.0,0,0
55,58,1.0,0,0
58,59,1.0,0,0
35,38,1.0,0,0
39,43,1.0,0,0
40,41,1.0,0,0
48,51,2.0,0,0
50,54,1.0,0,0
56,58,1.0,0,0
20,59,1.0,0,0
10,24,1.0,0,0
0,29,1.0,0,0
28,60,1.0,0,0
