src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,2.0,0,1
1,6,1.0,0,1
2,7,1.0,0,0
2,8,1.0,0,0
3,9,1.0,0,0
5,10,1.0,0,1
5,11,1.0,0,0
7,12,2.0,0,1
8,13,1.0,0,0
9,14,1.0,0,1
9,15,2.0,0,1
10,16,5,1,1
10,17,5,1,1
12,18,1.0,0,1
13,19,1.0,0,0
16,20,5,1,1
16,21,1.0,0,0
17,22,5,1,1
18,23,1.0,0,0
18,24,2.0,0,1
19,25,1.0,0,1
19,26,2.0,0,1
20,27,1.0,0,0
21,28,1.0,0,0
22,29,1.0,0,0
23,30,1.0,0,0
23,31,1.0,0,0
23,32,1.0,0,0
24,33,1.0,0,1
27,34,1.0,0,0
28,35,1.0,0,1
28,36,2.0,0,1
29,37,1.0,0,0
30,38,1.0,0,0
31,39,1.0,0,0
33,40,2.0,0,1
34,41,1.0,0,0
37,42,5,1,1
37,43,5,1,1
38,44,1.0,0,0
39,45,1.0,0,1
39,46,2.0,0,1
40,47,1.0,0,1
41,48,1.0,0,1
41,49,2.0,0,1
42,50,5,1,1
42,51,1.0,0,0
44,52,1.0,0,0
50,53,1.0,0,0
51,54,1.0,0,0
52,55,1.0,0,1
52,56,2.0,0,1
53,57,1.0,0,0
54,58,1.0,0,0
57,59,1.0,0,1
57,60,2.0,0,1
58,61,1.0,0,1
58,62,2.0,0,1
6,7,1.0,0,1
20,22,5,1,1
30,33,1.0,0,0
43,47,5,1,1
47,50,5,1,1
