src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
1,7,1.0,0,0
2,8,1.0,0,0
2,9,1.0,0,0
3,10,1.0,0,1
4,11,1.0,0,0
4,12,2.0,0,0
5,13,1.0,0,0
6,14,1.0,0,0
10,15,1.0,0,1
10,16,2.0,0,1
11,17,1.0,0,0
13,18,1.0,0,0
13,19,1.0,0,0
14,20,1.0,0,0
15,21,5,1,1
15,22,5,1,1
18,23,1.0,0,0
18,24,1.0,0,0
19,25,1.0,0,0
21,26,5,1,1
22,27,5,1,1
23,28,1.0,0,0
23,29,1.0,0,0
23,30,1.0,0,0
28,31,2.0,0,1
29,32,2.0,0,1
31,33,1.0,0,1
33,34,2.0,0,1
5,8,1.0,0,0
14,18,1.0,0,0
25,28,1.0,0,0
26,27,5,1,1
32,33,1.0,0,1
