src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,1.0,0,0
2,6,5,1,1
2,7,5,1,1
3,8,5,1,1
3,9,1.0,0,1
4,10,1.0,0,1
5,11,1.0,0,0
7,12,5,1,1
9,13,1.0,0,1
9,14,2.0,0,1
10,15,1.0,0,0
11,16,5,1,1
11,17,5,1,1
13,18,1.0,0,0
15,19,1.0,0,0
16,20,5,1,1
17,21,5,1,1
18,22,1.0,0,0
18,23,1.0,0,0
20,24,5,1,1
22,25,1.0,0,1
24,26,1.0,0,1
25,27,1.0,0,1
25,28,2.0,0,1
26,29,5,1,1
26,30,5,1,1
27,31,1.0,0,0
29,32,1.0,0,1
29,33,5,1,1
30,34,5,1,1
31,35,1.0,0,0
31,36,1.0,0,0
32,37,5,1,1
32,38,5,1,1
33,39,5,1,1
35,40,1.0,0,0
36,41,1.0,0,0
37,42,5,1,1
38,43,5,1,1
40,44,1.0,0,0
4,6,5,1,1
8,12,5,1,1
21,24,5,1,1
34,39,5,1,1
41,44,1.0,0,0
42,43,5,1,1
