src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
4,9,1.0,0,0
5,10,1.0,0,0
5,11,1.0,0,0
6,12,1.0,0,0
8,13,1.0,0,0
9,14,1.0,0,0
10,15,1.0,0,0
11,16,1.0,0,0
15,17,1.0,0,0
16,18,1.0,0,0
17,19,1.0,0,0
18,20,1.0,0,0
19,21,1.0,0,0
20,22,1.0,0,0
21,23,1.0,0,0
22,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
25,27,1.0,0,0
26,28,1.0,0,0
27,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,1
33,35,2.0,0,1
6,8,1.0,0,0
