src,dst,type,aromacity,conjugation
0,1,5,1,1
1,2,5,1,1
2,3,5,1,1
3,4,5,1,1
4,5,5,1,1
0,5,5,1,1
3,6,1.0,0,1
6,7,1.0,0,0
7,8,1.0,0,0
8,9,1.0,0,0
4,9,1.0,0,1
1,10,1.0,0,1
8,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,1
13,14,5,1,1
14,15,5,1,1
15,16,5,1,1
16,17,5,1,1
17,18,5,1,1
13,18,5,1,1
9,19,1.0,0,0
5,20,2.0,0,1
16,21,1.0,0,1
21,22,1.0,0,1
22,23,1.0,0,0
21,24,2.0,0,1
23,25,1.0,0,0
25,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,1
28,29,1.0,0,0
29,30,1.0,0,0
23,31,1.0,0,0
27,32,2.0,0,1
29,33,1.0,0,0
30,34,1.0,0,0
34,35,1.0,0,0
35,36,1.0,0,1
36,37,1.0,0,0
37,38,1.0,0,0
35,39,2.0,0,1
37,40,1.0,0,0
38,41,1.0,0,0
41,42,1.0,0,0
42,43,2.0,0,1
42,44,1.0,0,1
31,45,2.0,0,1
31,46,1.0,0,1
40,47,1.0,0,1
40,48,2.0,0,1
33,49,1.0,0,1
33,50,2.0,0,1
