src,dst,type,aromacity,conjugation
0,1,1.0,0,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,1.0,0,0
2,7,5,1,1
3,8,5,1,1
3,9,1.0,0,1
4,10,5,1,1
4,11,1.0,0,0
5,12,5,1,1
5,13,1.0,0,1
6,14,1.0,0,0
7,15,5,1,1
8,16,1.0,0,1
10,17,5,1,1
10,18,1.0,0,1
11,19,1.0,0,0
12,20,1.0,0,1
21,14,1.0,0,0
15,22,1.0,0,0
16,23,1.0,0,1
16,24,2.0,0,1
17,25,1.0,0,1
20,26,1.0,0,1
20,27,2.0,0,1
21,28,1.0,0,0
21,29,1.0,0,0
23,30,1.0,0,0
25,31,1.0,0,1
25,32,2.0,0,1
26,33,5,1,1
28,34,1.0,0,0
28,35,1.0,0,0
29,36,1.0,0,0
30,37,1.0,0,0
30,38,1.0,0,0
31,39,5,1,1
33,40,5,1,1
34,41,1.0,0,0
34,42,1.0,0,0
36,43,1.0,0,0
37,44,1.0,0,1
37,45,2.0,0,1
39,46,5,1,1
39,47,1.0,0,1
40,48,1.0,0,1
41,49,1.0,0,0
50,42,1.0,0,0
48,51,1.0,0,0
49,52,1.0,0,0
50,53,1.0,0,0
50,54,1.0,0,0
53,55,1.0,0,0
53,56,1.0,0,0
54,57,1.0,0,0
55,58,1.0,0,0
55,59,1.0,0,0
58,60,1.0,0,0
6,11,1.0,0,0
8,15,5,1,1
12,17,5,1,1
26,31,5,1,1
36,41,1.0,0,0
40,46,5,1,1
57,58,1.0,0,0
