src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,2.0,0,1
0,3,1.0,0,1
1,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,1
2,8,1.0,0,0
3,9,2.0,0,1
4,10,1.0,0,0
7,11,2.0,0,1
9,12,1.0,0,1
10,13,1.0,0,0
12,14,2.0,0,1
12,15,1.0,0,0
14,16,1.0,0,1
16,17,2.0,0,1
17,18,1.0,0,1
18,19,2.0,0,1
18,20,1.0,0,0
19,21,1.0,0,1
21,22,2.0,0,1
22,23,1.0,0,1
23,24,2.0,0,1
24,25,1.0,0,1
24,26,1.0,0,0
25,27,2.0,0,1
27,28,1.0,0,1
28,29,2.0,0,1
29,30,1.0,0,1
29,31,1.0,0,0
30,32,2.0,0,1
32,33,1.0,0,1
33,34,1.0,0,0
33,35,2.0,0,1
34,36,1.0,0,0
34,37,1.0,0,0
34,38,1.0,0,0
35,39,1.0,0,1
35,40,1.0,0,0
36,41,1.0,0,0
39,42,2.0,0,1
41,43,1.0,0,0
7,10,1.0,0,0
39,41,1.0,0,0
