src,dst,type,aromacity,conjugation
0,1,5,1,1
2,0,1.0,0,0
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,1.0,0,0
2,7,1.0,0,0
3,8,5,1,1
4,9,5,1,1
5,10,5,1,1
6,11,1.0,0,0
7,12,1.0,0,0
7,13,1.0,0,0
9,14,5,1,1
9,15,1.0,0,1
11,16,1.0,0,0
12,17,1.0,0,0
16,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
19,21,1.0,0,0
19,22,2.0,0,0
20,23,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
23,26,2.0,0,0
24,27,1.0,0,0
27,28,1.0,0,0
27,29,1.0,0,0
27,30,2.0,0,0
28,31,1.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
31,34,2.0,0,0
32,35,1.0,0,0
35,36,1.0,0,0
35,37,1.0,0,0
35,38,2.0,0,0
36,39,1.0,0,0
40,39,1.0,0,0
40,41,1.0,0,0
40,42,1.0,0,0
41,43,1.0,0,0
42,44,1.0,0,0
42,45,1.0,0,0
43,46,1.0,0,0
44,47,1.0,0,0
46,48,5,1,1
46,49,5,1,1
48,50,5,1,1
48,51,5,1,1
49,52,5,1,1
50,53,5,1,1
51,54,5,1,1
53,55,5,1,1
53,56,1.0,0,1
4,8,5,1,1
10,14,5,1,1
11,12,1.0,0,0
43,44,1.0,0,0
50,52,5,1,1
54,55,5,1,1
