src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,0
3,9,1.0,0,0
4,10,1.0,0,0
4,11,1.0,0,0
4,12,1.0,0,0
5,13,1.0,0,0
6,14,1.0,0,0
6,15,1.0,0,0
6,16,1.0,0,0
10,17,1.0,0,0
11,18,1.0,0,0
14,19,1.0,0,0
15,20,1.0,0,0
17,21,1.0,0,0
17,22,1.0,0,0
19,23,1.0,0,0
21,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
27,29,1.0,0,0
28,30,1.0,0,0
28,31,2.0,0,0
30,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
34,35,1.0,0,1
35,36,1.0,0,0
35,37,2.0,0,1
36,38,1.0,0,0
38,39,1.0,0,0
39,40,1.0,0,1
40,41,1.0,0,0
40,42,2.0,0,1
41,43,1.0,0,0
41,44,1.0,0,0
43,45,1.0,0,0
43,46,1.0,0,0
43,47,1.0,0,0
45,48,1.0,0,0
48,49,1.0,0,0
49,50,1.0,0,0
49,51,1.0,0,0
49,52,2.0,0,0
50,53,1.0,0,0
53,54,1.0,0,0
53,55,1.0,0,0
53,56,2.0,0,0
54,57,1.0,0,0
58,57,1.0,0,0
58,59,1.0,0,0
58,60,1.0,0,0
59,61,1.0,0,0
59,62,1.0,0,0
60,63,1.0,0,0
61,64,1.0,0,0
62,65,1.0,0,0
63,66,1.0,0,0
65,67,1.0,0,0
65,68,1.0,0,0
65,69,2.0,0,0
66,70,5,1,1
66,71,5,1,1
70,72,5,1,1
70,73,5,1,1
71,74,5,1,1
72,75,5,1,1
73,76,5,1,1
75,77,5,1,1
75,78,1.0,0,1
7,11,1.0,0,0
8,14,1.0,0,0
10,13,1.0,0,0
20,23,1.0,0,0
61,63,1.0,0,0
72,74,5,1,1
76,77,5,1,1
