src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,1
2,3,1.0,0,0
3,4,1.0,0,0
4,5,1.0,0,1
5,6,1.0,0,0
6,7,1.0,0,0
9,10,1.0,0,0
8,10,1.0,0,0
0,8,1.0,0,0
0,11,1.0,0,0
11,12,1.0,0,1
12,13,1.0,0,1
11,14,2.0,0,1
2,15,2.0,0,1
3,16,1.0,0,0
5,17,2.0,0,1
16,18,1.0,0,0
6,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,1
21,22,1.0,0,0
21,23,2.0,0,1
22,24,1.0,0,0
24,25,1.0,0,1
25,13,1.0,0,1
25,26,2.0,0,1
22,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,2.0,0,0
31,32,1.0,0,0
27,32,1.0,0,0
29,33,1.0,0,0
13,34,2.0,0,1
34,35,1.0,0,1
35,36,1.0,0,1
36,37,1.0,0,1
36,38,2.0,0,1
