src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,1.0,0,1
0,3,5,1,1
1,4,5,1,1
1,5,1.0,0,1
2,6,5,1,1
2,7,5,1,1
3,8,5,1,1
4,9,5,1,1
10,5,1.0,0,0
6,11,5,1,1
7,12,5,1,1
8,13,5,1,1
9,14,5,1,1
10,15,1.0,0,0
10,16,1.0,0,0
11,17,1.0,0,1
11,18,5,1,1
12,19,1.0,0,1
13,20,5,1,1
14,21,1.0,0,1
14,22,5,1,1
15,23,1.0,0,0
16,24,1.0,0,0
16,25,1.0,0,0
26,17,1.0,0,0
18,27,1.0,0,1
20,28,1.0,0,1
29,21,1.0,0,0
23,30,1.0,0,0
23,31,1.0,0,0
24,32,1.0,0,0
26,33,1.0,0,0
26,34,1.0,0,0
29,35,1.0,0,0
29,36,1.0,0,0
30,37,1.0,0,0
31,38,1.0,0,0
33,39,1.0,0,0
34,40,1.0,0,0
34,41,1.0,0,0
35,42,1.0,0,0
36,43,1.0,0,0
36,44,1.0,0,0
39,45,1.0,0,0
39,46,1.0,0,0
40,47,1.0,0,0
42,48,1.0,0,0
42,49,1.0,0,0
43,50,1.0,0,0
45,51,1.0,0,0
46,52,1.0,0,0
48,53,1.0,0,0
49,54,1.0,0,0
52,55,1.0,0,1
54,56,1.0,0,1
55,57,1.0,0,1
55,58,2.0,0,1
56,59,1.0,0,1
56,60,2.0,0,1
57,61,2.0,0,1
59,62,2.0,0,1
61,63,1.0,0,1
62,64,1.0,0,1
63,65,5,1,1
63,66,5,1,1
64,67,5,1,1
64,68,5,1,1
65,69,5,1,1
66,70,5,1,1
67,71,5,1,1
68,72,5,1,1
69,73,5,1,1
69,74,1.0,0,1
71,75,5,1,1
71,76,1.0,0,1
73,77,1.0,0,1
75,78,1.0,0,1
8,9,5,1,1
12,18,5,1,1
20,22,5,1,1
24,30,1.0,0,0
40,45,1.0,0,0
43,48,1.0,0,0
70,73,5,1,1
72,75,5,1,1
