src,dst,type,aromacity,conjugation
0,1,1.0,0,1
0,2,1.0,0,1
0,3,2.0,0,1
1,4,2.0,0,1
2,5,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,1
5,9,1.0,0,0
8,10,5,1,1
8,11,5,1,1
10,12,5,1,1
11,13,5,1,1
7,9,1.0,0,0
12,13,5,1,1
14,15,5,1,1
15,16,5,1,1
16,17,5,1,1
17,18,5,1,1
18,19,5,1,1
14,19,5,1,1
18,20,5,1,1
20,21,5,1,1
21,22,5,1,1
22,23,5,1,1
19,23,5,1,1
20,24,1.0,0,0
24,25,1.0,0,0
25,26,5,1,1
26,27,5,1,1
27,28,5,1,1
28,29,5,1,1
29,30,5,1,1
25,30,5,1,1
26,31,5,1,1
31,32,5,1,1
32,33,5,1,1
33,34,5,1,1
27,34,5,1,1
22,35,1.0,0,1
35,36,2.0,0,1
35,37,1.0,0,1
29,38,1.0,0,1
38,39,2.0,0,1
38,40,1.0,0,1
21,41,1.0,0,1
30,42,1.0,0,1
