src,dst,type,aromacity,conjugation
0,18,1.0,0,1
7,8,5,1,1
13,19,1.0,0,1
8,9,5,1,1
20,18,1.0,0,0
9,4,5,1,1
8,10,1.0,0,1
0,1,5,1,1
1,2,5,1,1
20,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
24,25,1.0,0,0
25,20,1.0,0,0
2,5,5,1,1
22,26,1.0,0,0
4,3,5,1,1
23,27,1.0,0,0
3,0,5,1,1
24,28,1.0,0,0
10,11,5,1,1
25,29,1.0,0,0
11,12,5,1,1
30,29,1.0,0,0
12,13,5,1,1
13,14,5,1,1
14,15,5,1,1
15,10,5,1,1
31,30,1.0,0,0
30,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
34,31,1.0,0,0
4,5,5,1,1
31,35,1.0,0,0
6,16,2.0,0,1
34,36,1.0,0,0
5,6,5,1,1
34,37,1.0,0,0
2,17,1.0,0,1
37,38,1.0,0,0
6,7,5,1,1
26,39,1.0,0,0
