src,dst,type,aromacity,conjugation
5,6,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
5,8,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
10,13,1.0,0,0
10,14,1.0,0,0
11,15,1.0,0,0
11,16,1.0,0,0
11,17,1.0,0,0
12,18,1.0,0,0
12,19,1.0,0,0
13,20,1.0,0,0
15,21,1.0,0,0
15,22,1.0,0,0
15,23,1.0,0,0
16,24,1.0,0,0
18,25,1.0,0,0
18,26,1.0,0,0
18,27,1.0,0,0
21,28,1.0,0,0
22,29,1.0,0,0
25,30,1.0,0,0
26,31,1.0,0,0
28,32,1.0,0,0
28,33,2.0,0,1
30,34,1.0,0,0
32,35,1.0,0,0
33,36,1.0,0,1
34,37,1.0,0,0
36,38,2.0,0,1
13,14,1.0,0,0
19,22,1.0,0,0
20,25,1.0,0,0
21,24,1.0,0,0
31,34,1.0,0,0
35,36,1.0,0,1
6,9,1.0,0,0
0,37,1.0,0,0
