src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
0,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
4,8,1.0,0,0
7,9,1.0,0,0
9,10,1.0,0,0
10,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
10,14,2.0,0,0
12,15,2.0,0,0
10,16,1.0,0,0
12,17,1.0,0,0
8,18,5,1,1
18,19,5,1,1
19,20,5,1,1
20,21,5,1,1
21,22,5,1,1
8,22,5,1,1
19,23,1.0,0,1
23,24,1.0,0,1
23,25,2.0,0,1
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
26,30,1.0,0,0
26,31,1.0,0,0
13,31,1.0,0,0
29,32,1.0,0,0
27,33,1.0,0,0
28,34,1.0,0,0
32,35,5,1,1
35,36,5,1,1
36,37,5,1,1
37,38,5,1,1
32,38,5,1,1
37,39,5,1,1
39,40,5,1,1
40,41,5,1,1
41,42,5,1,1
38,42,5,1,1
39,43,1.0,0,1
