src,dst,type,aromacity,conjugation
10,13,1.0,0,0
11,14,1.0,0,0
13,15,1.0,0,0
13,16,1.0,0,0
14,17,1.0,0,0
15,18,1.0,0,0
17,19,1.0,0,1
17,20,2.0,0,1
14,15,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
6,8,1.0,0,0
5,6,1.0,0,0
0,1,1.0,0,0
9,10,1.0,0,0
9,11,1.0,0,0
10,12,1.0,0,0
21,22,1.0,0,0
21,23,1.0,0,0
21,24,1.0,0,0
22,25,1.0,0,0
22,26,1.0,0,0
23,27,1.0,0,0
24,28,1.0,0,1
24,29,2.0,0,1
25,30,1.0,0,0
25,31,2.0,0,0
30,32,1.0,0,0
30,33,1.0,0,0
31,34,1.0,0,0
32,35,1.0,0,0
32,36,1.0,0,0
32,37,1.0,0,0
35,38,1.0,0,0
36,39,1.0,0,0
38,40,1.0,0,0
38,41,1.0,0,0
38,42,1.0,0,0
40,43,1.0,0,0
41,44,1.0,0,0
43,45,1.0,0,0
43,46,1.0,0,0
43,47,1.0,0,0
45,48,1.0,0,0
27,30,1.0,0,0
34,35,1.0,0,0
39,40,1.0,0,0
44,45,1.0,0,0
9,48,1.0,0,0
0,12,1.0,0,0
23,49,1.0,0,0
49,50,1.0,0,0
50,51,1.0,0,0
21,51,1.0,0,0
49,52,1.0,0,0
49,26,1.0,0,0
