src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
3,5,1.0,0,0
6,5,1.0,0,0
6,7,1.0,0,0
6,8,1.0,0,0
7,9,5,1,1
7,10,5,1,1
8,11,1.0,0,0
9,12,5,1,1
10,13,5,1,1
11,14,1.0,0,0
12,15,1.0,0,1
12,16,5,1,1
14,17,5,1,1
14,18,5,1,1
15,19,2.0,0,1
17,20,5,1,1
17,21,1.0,0,0
18,22,5,1,1
19,23,1.0,0,1
20,24,5,1,1
21,25,1.0,0,0
23,26,5,1,1
23,27,5,1,1
26,28,5,1,1
27,29,5,1,1
28,30,5,1,1
28,31,5,1,1
30,32,5,1,1
31,33,5,1,1
32,34,5,1,1
33,35,1.0,0,0
1,2,1.0,0,0
13,16,5,1,1
22,24,5,1,1
29,30,5,1,1
33,34,5,1,1
4,36,1.0,0,0
36,37,1.0,0,1
36,38,2.0,0,1
21,39,1.0,0,0
21,40,1.0,0,0
