src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,1
3,8,2.0,0,1
4,9,1.0,0,0
4,10,2.0,0,0
9,11,1.0,0,0
9,12,1.0,0,0
10,13,1.0,0,0
11,14,1.0,0,0
11,15,1.0,0,0
11,16,1.0,0,0
14,17,1.0,0,0
15,18,1.0,0,0
17,19,1.0,0,0
17,20,1.0,0,0
17,21,1.0,0,0
19,22,1.0,0,0
20,23,1.0,0,0
22,24,1.0,0,0
22,25,1.0,0,0
22,26,1.0,0,0
24,27,1.0,0,0
6,9,1.0,0,0
13,14,1.0,0,0
18,19,1.0,0,0
23,24,1.0,0,0
2,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
0,30,1.0,0,0
28,31,1.0,0,0
28,5,1.0,0,0
