src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
7,2,1.0,0,0
2,8,1.0,0,0
3,9,1.0,0,0
3,10,1.0,0,0
4,11,1.0,0,0
4,12,1.0,0,0
5,13,1.0,0,0
5,14,1.0,0,0
5,15,1.0,0,0
6,16,1.0,0,0
7,17,1.0,0,0
7,18,1.0,0,0
8,19,1.0,0,0
9,20,1.0,0,0
10,21,1.0,0,0
12,22,1.0,0,0
15,23,1.0,0,0
16,24,1.0,0,0
17,25,1.0,0,0
17,26,1.0,0,0
19,27,1.0,0,0
20,28,1.0,0,0
21,29,1.0,0,0
23,30,1.0,0,1
28,31,1.0,0,1
29,32,1.0,0,0
30,33,1.0,0,1
30,34,2.0,0,1
31,35,1.0,0,0
31,36,2.0,0,1
32,37,1.0,0,0
33,38,5,1,1
33,39,5,1,1
38,40,1.0,0,1
38,41,5,1,1
39,42,5,1,1
40,43,1.0,0,1
40,44,1.0,0,1
41,45,5,1,1
43,46,1.0,0,0
43,47,2.0,0,1
44,48,1.0,0,0
44,49,2.0,0,1
48,50,1.0,0,0
6,7,1.0,0,0
8,13,1.0,0,0
9,17,1.0,0,0
11,14,1.0,0,0
20,21,1.0,0,0
25,29,1.0,0,0
42,45,5,1,1
46,48,1.0,0,0
