src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
0,5,1.0,0,0
3,6,1.0,0,0
1,7,1.0,0,0
2,8,1.0,0,0
5,9,1.0,0,0
7,10,1.0,0,0
10,11,1.0,0,0
10,12,2.0,0,0
10,13,1.0,0,0
11,14,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
15,19,1.0,0,0
15,14,1.0,0,0
18,20,1.0,0,0
16,21,1.0,0,0
17,22,1.0,0,0
21,23,1.0,0,0
23,24,1.0,0,0
23,25,2.0,0,0
23,26,1.0,0,0
24,27,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
31,32,1.0,0,0
28,32,1.0,0,0
28,27,1.0,0,0
29,33,1.0,0,0
30,34,1.0,0,0
31,35,1.0,0,0
35,36,5,1,1
36,37,5,1,1
37,38,5,1,1
38,39,5,1,1
35,39,5,1,1
36,40,5,1,1
40,41,5,1,1
41,42,5,1,1
42,43,5,1,1
37,43,5,1,1
43,44,1.0,0,1
34,45,1.0,0,1
45,46,2.0,0,1
45,47,1.0,0,0
47,48,1.0,0,0
48,49,1.0,0,0
47,50,1.0,0,0
49,51,5,1,1
51,52,5,1,1
52,53,5,1,1
53,54,5,1,1
49,54,5,1,1
53,55,5,1,1
55,56,5,1,1
56,57,5,1,1
57,58,5,1,1
54,58,5,1,1
