src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,1
4,9,1.0,0,0
4,10,1.0,0,0
5,11,1.0,0,1
7,12,1.0,0,1
8,13,1.0,0,1
8,14,2.0,0,1
9,15,1.0,0,0
11,16,1.0,0,1
11,17,2.0,0,1
12,18,1.0,0,1
12,19,2.0,0,1
13,20,5,1,1
13,21,5,1,1
15,22,1.0,0,0
16,23,5,1,1
16,24,5,1,1
18,25,5,1,1
18,26,5,1,1
20,27,5,1,1
21,28,5,1,1
22,29,1.0,0,1
23,30,5,1,1
24,31,5,1,1
25,32,5,1,1
26,33,5,1,1
27,34,5,1,1
27,35,1.0,0,1
28,36,1.0,0,1
29,37,1.0,0,1
29,38,2.0,0,1
30,39,5,1,1
30,40,1.0,0,1
31,41,1.0,0,1
32,42,5,1,1
32,43,1.0,0,1
33,44,1.0,0,1
34,45,1.0,0,1
37,46,5,1,1
37,47,5,1,1
39,48,1.0,0,1
42,49,1.0,0,1
46,50,5,1,1
47,51,5,1,1
50,52,5,1,1
50,53,1.0,0,1
51,54,1.0,0,1
52,55,1.0,0,1
6,9,1.0,0,0
28,34,5,1,1
31,39,5,1,1
33,42,5,1,1
51,52,5,1,1
