src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,1.0,0,1
2,7,5,1,1
3,8,5,1,1
4,9,5,1,1
5,10,5,1,1
11,6,1.0,0,0
8,12,1.0,0,1
9,13,1.0,0,1
10,14,1.0,0,1
11,15,1.0,0,0
11,16,1.0,0,0
17,12,1.0,0,0
13,18,5,1,1
13,19,5,1,1
15,20,1.0,0,0
16,21,1.0,0,0
16,22,1.0,0,0
17,23,1.0,0,0
17,24,1.0,0,0
18,25,5,1,1
19,26,5,1,1
20,27,1.0,0,0
20,28,1.0,0,0
21,29,1.0,0,0
23,30,1.0,0,0
24,31,1.0,0,0
24,32,1.0,0,0
25,33,5,1,1
27,34,1.0,0,0
28,35,1.0,0,0
30,36,1.0,0,0
30,37,1.0,0,0
31,38,1.0,0,0
33,39,1.0,0,1
36,40,1.0,0,0
37,41,1.0,0,0
7,10,5,1,1
8,9,5,1,1
21,27,1.0,0,0
26,33,5,1,1
31,36,1.0,0,0
