src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
2,9,1.0,0,0
3,10,1.0,0,0
4,11,1.0,0,0
4,12,1.0,0,0
4,13,1.0,0,0
5,14,1.0,0,0
7,15,1.0,0,0
7,16,1.0,0,0
8,17,2.0,0,0
11,18,1.0,0,0
15,19,1.0,0,0
16,20,1.0,0,0
18,21,1.0,0,0
18,22,1.0,0,0
19,23,1.0,0,0
19,24,1.0,0,0
19,25,1.0,0,0
21,26,1.0,0,0
23,27,1.0,0,0
26,28,1.0,0,0
28,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
29,32,1.0,0,0
29,33,1.0,0,0
8,12,1.0,0,0
10,15,2.0,0,0
11,14,1.0,0,0
20,23,1.0,0,0
