src,dst,type,aromacity,conjugation
12,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
14,18,1.0,0,0
16,19,1.0,0,0
17,20,1.0,0,0
5,7,1.0,0,0
14,16,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
5,8,1.0,0,0
9,6,1.0,0,0
7,10,1.0,0,0
9,11,1.0,0,0
9,12,1.0,0,0
11,13,1.0,0,0
21,22,1.0,0,0
21,23,1.0,0,0
21,24,1.0,0,0
21,25,1.0,0,0
22,26,1.0,0,0
22,27,1.0,0,0
23,28,1.0,0,0
23,29,1.0,0,0
23,30,1.0,0,0
24,31,1.0,0,0
25,32,2.0,0,0
26,33,1.0,0,0
26,34,1.0,0,0
27,35,1.0,0,0
28,36,1.0,0,0
28,37,1.0,0,0
28,38,1.0,0,0
33,39,1.0,0,0
34,40,1.0,0,0
35,41,1.0,0,0
35,42,1.0,0,0
36,43,1.0,0,0
37,44,1.0,0,0
43,45,1.0,0,0
43,46,1.0,0,0
43,47,1.0,0,0
45,48,1.0,0,0
46,49,1.0,0,0
48,50,1.0,0,0
48,51,1.0,0,0
48,52,1.0,0,0
50,53,1.0,0,0
26,31,1.0,0,0
29,33,1.0,0,0
32,36,1.0,0,0
35,40,1.0,0,0
44,45,1.0,0,0
49,50,1.0,0,0
0,53,1.0,0,0
51,54,1.0,0,0
