src,dst,type,aromacity,conjugation
3,7,1.0,0,0
4,8,1.0,0,0
6,9,1.0,0,0
7,10,1.0,0,0
4,6,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
2,5,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
14,17,1.0,0,0
14,18,1.0,0,0
16,19,1.0,0,0
17,20,1.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
32,34,1.0,0,0
32,35,1.0,0,0
33,36,1.0,0,0
34,37,1.0,0,0
34,38,1.0,0,0
36,39,1.0,0,0
37,40,1.0,0,0
39,41,1.0,0,0
36,37,1.0,0,0
21,22,1.0,0,0
21,23,1.0,0,0
22,24,1.0,0,0
22,25,1.0,0,0
23,26,1.0,0,0
24,27,1.0,0,0
24,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
26,27,1.0,0,0
16,17,1.0,0,0
11,12,1.0,0,0
11,13,1.0,0,0
12,14,1.0,0,0
42,43,1.0,0,0
42,44,1.0,0,0
42,45,1.0,0,0
42,46,1.0,0,0
43,47,1.0,0,0
43,48,1.0,0,0
44,49,1.0,0,0
44,50,1.0,0,0
45,51,1.0,0,0
47,52,1.0,0,0
47,53,1.0,0,0
49,54,1.0,0,0
50,55,1.0,0,0
50,56,1.0,0,0
52,57,1.0,0,0
53,58,1.0,0,0
55,59,1.0,0,0
55,60,1.0,0,0
57,61,1.0,0,0
57,62,1.0,0,0
57,63,1.0,0,0
59,64,1.0,0,0
61,65,1.0,0,0
62,66,1.0,0,0
64,67,1.0,0,0
65,68,1.0,0,0
67,69,1.0,0,0
67,70,1.0,0,0
68,71,1.0,0,0
48,49,1.0,0,0
51,52,1.0,0,0
54,55,1.0,0,0
58,61,2.0,0,0
66,68,1.0,0,0
31,71,1.0,0,0
21,35,1.0,0,0
11,40,1.0,0,0
3,6,1.0,0,0
69,72,1.0,0,0
0,72,1.0,0,0
