src,dst,type,aromacity,conjugation
3,1,1.0,0,0
7,9,2.0,0,0
0,1,2.0,0,1
4,6,1.0,0,0
1,2,1.0,0,1
5,7,1.0,0,0
7,6,1.0,0,0
4,10,1.0,0,0
4,11,1.0,0,0
4,12,1.0,0,0
10,13,1.0,0,0
10,14,1.0,0,0
11,5,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
13,18,1.0,0,0
14,19,1.0,0,0
16,3,1.0,0,0
17,20,1.0,0,0
3,21,1.0,0,0
20,22,1.0,0,0
23,22,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
24,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
26,30,1.0,0,0
27,31,1.0,0,1
28,32,1.0,0,0
29,33,1.0,0,0
30,34,1.0,0,0
31,35,1.0,0,0
31,36,2.0,0,1
32,37,1.0,0,0
33,38,1.0,0,0
34,39,2.0,0,0
34,40,1.0,0,0
34,41,2.0,0,0
35,42,1.0,0,0
38,43,1.0,0,0
38,44,2.0,0,0
38,45,2.0,0,0
42,46,1.0,0,0
42,47,1.0,0,0
5,19,1.0,0,0
15,16,1.0,0,0
20,21,1.0,0,0
28,29,1.0,0,0
6,8,1.0,0,0
