src,dst,type,aromacity,conjugation
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
6,9,1.0,0,0
4,6,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
10,13,1.0,0,0
11,14,1.0,0,0
11,15,1.0,0,0
11,16,1.0,0,0
12,17,1.0,0,0
12,18,1.0,0,0
13,19,1.0,0,0
13,20,1.0,0,0
14,21,1.0,0,0
15,22,1.0,0,0
15,23,2.0,0,0
19,24,1.0,0,0
19,25,1.0,0,0
21,26,1.0,0,0
21,27,1.0,0,0
24,28,1.0,0,0
25,29,1.0,0,0
26,30,1.0,0,0
27,31,1.0,0,0
28,32,1.0,0,0
30,33,1.0,0,0
30,34,1.0,0,0
30,35,1.0,0,0
32,36,1.0,0,0
33,37,1.0,0,0
34,38,1.0,0,0
37,39,1.0,0,0
39,40,1.0,0,0
14,18,1.0,0,0
17,19,1.0,0,0
22,26,1.0,0,0
29,32,1.0,0,0
31,33,1.0,0,0
38,39,1.0,0,0
0,40,1.0,0,0
2,4,1.0,0,0
7,41,1.0,0,0
