src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
5,10,1.0,0,0
5,11,1.0,0,0
12,6,1.0,0,0
10,13,1.0,0,1
11,14,1.0,0,0
12,15,1.0,0,0
12,16,1.0,0,0
13,17,2.0,0,1
13,18,1.0,0,0
15,19,1.0,0,0
15,20,1.0,0,0
16,21,1.0,0,0
17,22,1.0,0,0
18,23,1.0,0,0
19,24,1.0,0,0
20,25,1.0,0,0
21,26,1.0,0,0
22,27,1.0,0,0
22,28,1.0,0,0
22,29,1.0,0,0
23,30,1.0,0,0
24,31,1.0,0,0
25,32,1.0,0,0
26,33,1.0,0,0
28,34,1.0,0,0
31,35,1.0,0,0
31,36,1.0,0,0
32,37,1.0,0,0
34,38,1.0,0,0
35,39,1.0,0,0
36,40,1.0,0,0
37,41,1.0,0,0
37,42,1.0,0,0
39,43,1.0,0,0
39,44,1.0,0,0
3,2,1.0,0,0
5,7,1.0,0,0
8,10,2.0,0,1
12,9,1.0,0,0
14,17,1.0,0,0
21,24,1.0,0,0
21,25,1.0,0,0
23,27,1.0,0,0
30,34,1.0,0,0
31,32,1.0,0,0
33,35,1.0,0,0
39,41,1.0,0,0
40,43,1.0,0,0
