src,dst,type,aromacity,conjugation
0,1,1.0,0,1
0,2,5,1,1
0,3,5,1,1
1,4,1.0,0,1
1,5,2.0,0,1
2,6,5,1,1
2,7,1.0,0,1
3,8,5,1,1
9,4,1.0,0,0
6,10,5,1,1
6,11,1.0,0,1
9,12,1.0,0,0
9,13,1.0,0,0
12,14,1.0,0,1
12,15,2.0,0,1
13,16,1.0,0,0
14,17,1.0,0,0
16,18,1.0,0,1
17,19,1.0,0,0
18,20,1.0,0,0
18,21,2.0,0,1
19,22,1.0,0,0
19,23,1.0,0,0
20,24,1.0,0,0
20,25,1.0,0,0
22,26,1.0,0,1
23,27,1.0,0,1
23,28,2.0,0,1
24,29,1.0,0,1
26,30,1.0,0,1
26,31,2.0,0,1
29,32,1.0,0,1
29,33,2.0,0,1
30,34,5,1,1
30,35,5,1,1
32,36,5,1,1
32,37,5,1,1
34,38,5,1,1
34,39,1.0,0,1
35,40,5,1,1
36,41,5,1,1
36,42,1.0,0,1
37,43,5,1,1
38,44,5,1,1
38,45,1.0,0,1
41,46,5,1,1
41,47,1.0,0,1
8,10,5,1,1
25,27,1.0,0,0
40,44,5,1,1
43,46,5,1,1
