src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
4,8,1.0,0,0
5,9,1.0,0,0
6,10,1.0,0,0
8,11,1.0,0,0
10,12,1.0,0,1
11,13,1.0,0,0
12,14,1.0,0,0
12,15,2.0,0,1
6,8,1.0,0,0
16,3,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
16,21,1.0,0,0
21,22,1.0,0,0
20,23,1.0,0,0
19,24,1.0,0,0
18,25,1.0,0,0
26,7,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
26,31,1.0,0,0
31,32,1.0,0,0
30,33,1.0,0,0
29,34,1.0,0,0
28,35,1.0,0,0
35,36,1.0,0,0
