src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
3,9,1.0,0,0
3,10,1.0,0,0
3,11,1.0,0,0
4,12,1.0,0,0
4,13,1.0,0,0
6,14,1.0,0,1
7,15,1.0,0,0
7,16,1.0,0,0
7,17,1.0,0,0
8,18,1.0,0,1
9,19,1.0,0,0
9,20,2.0,0,0
10,21,1.0,0,0
14,22,1.0,0,0
14,23,2.0,0,1
15,24,1.0,0,0
15,25,1.0,0,0
15,26,1.0,0,0
16,27,1.0,0,0
18,28,1.0,0,1
18,29,2.0,0,1
19,30,1.0,0,0
24,31,2.0,0,0
27,32,1.0,0,0
30,33,1.0,0,1
31,34,1.0,0,0
32,35,1.0,0,1
33,36,1.0,0,0
33,37,2.0,0,1
35,38,1.0,0,0
35,39,2.0,0,1
38,40,1.0,0,0
38,41,1.0,0,0
40,42,1.0,0,0
40,43,1.0,0,0
42,44,5,1,1
42,45,5,1,1
43,46,1.0,0,1
44,47,5,1,1
45,48,5,1,1
46,49,1.0,0,1
46,50,2.0,0,1
47,51,5,1,1
49,52,5,1,1
49,53,5,1,1
52,54,5,1,1
53,55,5,1,1
54,56,5,1,1
5,12,1.0,0,0
10,13,1.0,0,0
19,24,1.0,0,0
27,31,1.0,0,0
48,51,5,1,1
55,56,5,1,1
28,57,5,1,1
57,58,5,1,1
58,59,5,1,1
59,60,5,1,1
60,61,5,1,1
28,61,5,1,1
