src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,1
0,3,1.0,0,0
3,4,1.0,0,0
3,5,1.0,0,0
1,6,2.0,0,1
2,7,1.0,0,0
8,9,1.0,0,0
9,10,1.0,0,1
9,11,2.0,0,1
10,12,1.0,0,0
12,13,1.0,0,0
13,14,1.0,0,0
13,15,1.0,0,0
14,16,1.0,0,0
16,17,1.0,0,1
16,18,2.0,0,1
14,19,1.0,0,0
12,20,1.0,0,0
21,22,5,1,1
22,23,5,1,1
23,24,5,1,1
24,25,5,1,1
25,26,5,1,1
21,26,5,1,1
26,27,1.0,0,0
22,28,1.0,0,1
24,29,1.0,0,1
27,30,1.0,0,0
30,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
33,35,1.0,0,1
33,36,2.0,0,1
29,37,2.0,0,1
29,38,1.0,0,1
23,39,1.0,0,0
40,41,1.0,0,0
27,40,1.0,0,0
41,42,1.0,0,1
41,43,2.0,0,1
8,38,1.0,0,0
0,17,1.0,0,0
7,44,1.0,0,0
44,45,1.0,0,0
45,46,5,1,1
46,47,5,1,1
47,48,5,1,1
48,49,5,1,1
45,49,5,1,1
8,50,1.0,0,0
52,51,1.0,0,0
52,53,1.0,0,0
53,54,1.0,0,0
54,55,1.0,0,0
55,56,1.0,0,0
56,57,1.0,0,0
52,57,1.0,0,0
54,58,1.0,0,0
58,59,1.0,0,0
55,60,1.0,0,0
56,61,1.0,0,0
57,62,1.0,0,0
63,62,1.0,0,0
63,64,1.0,0,0
64,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
67,68,1.0,0,0
63,68,1.0,0,0
65,69,1.0,0,0
66,70,1.0,0,0
67,71,1.0,0,0
68,72,1.0,0,0
50,73,1.0,0,0
73,74,5,1,1
74,75,5,1,1
75,76,5,1,1
76,77,5,1,1
73,77,5,1,1
50,51,1.0,0,0
78,79,5,1,1
48,79,1.0,0,1
78,80,5,1,1
80,81,5,1,1
81,82,5,1,1
79,82,5,1,1
81,83,1.0,0,1
83,84,1.0,0,1
83,85,2.0,0,1
71,86,1.0,0,1
86,87,1.0,0,1
86,88,2.0,0,1
69,89,1.0,0,0
84,90,1.0,0,0
90,91,1.0,0,0
91,92,1.0,0,0
92,93,1.0,0,0
93,94,1.0,0,0
93,95,1.0,0,0
