src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,0
5,9,1.0,0,0
6,10,1.0,0,0
8,11,1.0,0,0
8,12,1.0,0,0
8,13,2.0,0,0
9,14,1.0,0,0
11,15,1.0,0,0
14,16,1.0,0,0
14,17,1.0,0,0
14,18,2.0,0,0
19,15,1.0,0,0
20,16,1.0,0,0
19,21,1.0,0,0
19,22,1.0,0,0
20,23,1.0,0,0
20,24,1.0,0,0
21,25,1.0,0,0
22,26,1.0,0,0
23,27,1.0,0,0
24,28,1.0,0,0
24,29,1.0,0,0
25,30,1.0,0,0
28,31,1.0,0,0
4,6,1.0,0,0
25,26,1.0,0,0
27,28,1.0,0,0
23,32,1.0,0,0
32,33,1.0,0,0
21,34,1.0,0,0
26,35,1.0,0,0
35,36,5,1,1
36,37,5,1,1
37,38,5,1,1
38,39,5,1,1
35,39,5,1,1
36,40,5,1,1
40,41,5,1,1
41,42,5,1,1
42,43,5,1,1
37,43,5,1,1
43,44,1.0,0,1
30,45,1.0,0,1
45,46,2.0,0,1
45,47,1.0,0,0
47,48,1.0,0,0
48,49,1.0,0,0
49,50,1.0,0,0
50,51,1.0,0,1
50,52,2.0,0,1
47,53,1.0,0,0
