src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
3,9,1.0,0,0
3,10,2.0,0,0
5,11,1.0,0,0
5,12,1.0,0,0
5,13,1.0,0,0
6,14,1.0,0,0
7,15,1.0,0,0
8,16,1.0,0,0
11,17,1.0,0,0
12,18,1.0,0,0
15,19,1.0,0,0
15,20,1.0,0,0
15,21,1.0,0,0
17,22,1.0,0,0
19,23,1.0,0,0
22,24,1.0,0,0
22,25,1.0,0,0
24,26,1.0,0,0
26,27,1.0,0,0
27,28,2.0,0,0
28,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
32,31,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
33,35,1.0,0,0
34,36,1.0,0,0
34,37,1.0,0,0
35,38,1.0,0,0
35,39,1.0,0,0
36,40,1.0,0,0
38,41,1.0,0,0
39,42,1.0,0,0
43,41,1.0,0,0
43,44,1.0,0,0
43,45,1.0,0,0
44,46,1.0,0,0
45,47,1.0,0,0
45,48,1.0,0,0
46,49,1.0,0,0
46,50,1.0,0,0
47,51,1.0,0,0
49,52,1.0,0,0
50,53,1.0,0,0
7,14,2.0,0,0
9,11,1.0,0,0
16,19,1.0,0,0
17,18,1.0,0,0
36,39,1.0,0,0
47,49,1.0,0,0
11,54,1.0,0,0
