src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,2.0,0,0
2,3,1.0,0,0
2,4,1.0,0,0
10,11,5,1,1
10,12,5,1,1
11,13,5,1,1
11,14,1.0,0,1
12,15,5,1,1
13,16,5,1,1
13,17,1.0,0,1
17,18,1.0,0,0
15,16,5,1,1
5,6,1.0,0,0
6,7,2.0,0,0
7,8,1.0,0,0
7,9,1.0,0,0
8,0,1.0,0,0
19,20,1.0,0,0
20,21,2.0,0,0
21,22,1.0,0,0
21,23,1.0,0,0
5,22,1.0,0,0
24,25,1.0,0,0
25,26,2.0,0,0
26,27,1.0,0,0
26,28,1.0,0,0
19,27,1.0,0,0
29,30,1.0,0,0
30,31,2.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
24,32,1.0,0,0
34,35,1.0,0,0
35,36,2.0,0,0
36,37,1.0,0,0
36,38,1.0,0,0
29,37,1.0,0,0
39,40,1.0,0,0
40,41,2.0,0,0
41,42,1.0,0,0
41,43,1.0,0,0
34,42,1.0,0,0
44,45,1.0,0,0
45,46,2.0,0,0
46,47,1.0,0,0
46,48,1.0,0,0
39,47,1.0,0,0
44,10,1.0,0,0
