src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,5,1,1
1,6,5,1,1
2,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
5,10,5,1,1
5,11,1.0,0,0
6,12,5,1,1
7,13,1.0,0,0
8,14,5,1,1
8,15,5,1,1
10,16,5,1,1
13,17,1.0,0,0
14,18,5,1,1
15,19,5,1,1
16,20,1.0,0,0
17,21,1.0,0,1
21,22,5,1,1
21,23,5,1,1
22,24,5,1,1
23,25,5,1,1
24,26,5,1,1
26,27,1.0,0,1
27,28,1.0,0,0
27,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
30,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
33,35,1.0,0,0
7,9,1.0,0,0
12,16,5,1,1
18,19,5,1,1
25,26,5,1,1
31,32,1.0,0,0
