src,dst,type,aromacity,conjugation
8,13,5,1,1
9,14,5,1,1
10,15,5,1,1
11,16,1.0,0,0
11,17,1.0,0,0
12,18,5,1,1
14,19,5,1,1
15,20,5,1,1
15,21,1.0,0,1
16,22,1.0,0,0
17,23,1.0,0,0
17,24,1.0,0,0
18,25,1.0,0,1
19,26,1.0,0,1
22,27,1.0,0,0
22,28,1.0,0,0
23,29,1.0,0,0
27,30,1.0,0,0
28,31,1.0,0,0
32,30,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
33,35,1.0,0,0
33,36,1.0,0,0
34,37,1.0,0,0
35,38,1.0,0,0
35,39,1.0,0,0
37,40,1.0,0,0
38,41,1.0,0,0
9,10,5,1,1
13,18,5,1,1
19,20,5,1,1
23,28,1.0,0,0
37,38,1.0,0,0
42,21,1.0,0,0
1,2,5,1,1
1,3,1.0,0,1
1,4,5,1,1
2,5,5,1,1
2,6,1.0,0,1
42,43,1.0,0,0
43,44,1.0,0,0
44,45,1.0,0,0
45,46,1.0,0,0
46,47,1.0,0,0
47,42,1.0,0,0
3,7,5,1,1
47,48,1.0,0,0
3,8,5,1,1
46,49,1.0,0,0
4,9,5,1,1
45,50,1.0,0,0
5,10,5,1,1
44,51,1.0,0,0
11,6,1.0,0,0
51,52,1.0,0,0
7,12,5,1,1
12,53,1.0,0,1
