src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
3,9,1.0,0,0
3,10,1.0,0,0
5,11,1.0,0,0
5,12,1.0,0,0
6,13,1.0,0,0
7,14,1.0,0,0
8,15,1.0,0,0
8,16,1.0,0,0
9,17,1.0,0,0
10,18,1.0,0,1
11,19,1.0,0,0
12,20,1.0,0,0
12,21,1.0,0,0
13,22,1.0,0,1
14,23,1.0,0,0
14,24,1.0,0,0
17,25,1.0,0,1
18,26,1.0,0,0
18,27,2.0,0,1
19,28,1.0,0,0
19,29,1.0,0,0
19,30,1.0,0,0
20,31,2.0,0,0
22,32,1.0,0,0
22,33,2.0,0,1
25,34,1.0,0,0
25,35,2.0,0,1
28,36,1.0,0,0
28,37,1.0,0,0
29,38,1.0,0,0
36,39,1.0,0,0
36,40,1.0,0,0
37,41,1.0,0,1
41,42,1.0,0,0
41,43,2.0,0,1
6,7,1.0,0,0
9,11,1.0,0,0
15,23,2.0,0,1
20,29,1.0,0,0
38,39,1.0,0,0
39,40,1.0,0,0
14,44,1.0,0,0
44,45,1.0,0,0
45,46,1.0,0,1
23,46,1.0,0,1
45,47,2.0,0,1
44,48,1.0,0,0
44,49,1.0,0,0
