src,dst,type,aromacity,conjugation
0,1,1.0,0,1
2,3,1.0,0,0
3,4,1.0,0,0
0,4,2.0,0,1
2,5,1.0,0,0
5,6,1.0,0,0
6,7,1.0,0,0
7,8,1.0,0,0
3,8,1.0,0,0
7,9,1.0,0,0
9,10,1.0,0,0
10,11,1.0,0,0
11,12,1.0,0,0
8,12,1.0,0,0
9,13,1.0,0,0
13,14,1.0,0,0
14,15,1.0,0,1
15,16,1.0,0,0
10,16,1.0,0,0
16,17,1.0,0,0
17,18,5,1,1
18,19,5,1,1
19,20,5,1,1
20,21,5,1,1
17,21,5,1,1
14,22,2.0,0,1
9,23,1.0,0,0
13,23,1.0,0,0
7,24,1.0,0,0
3,25,1.0,0,0
6,26,2.0,0,0
2,27,1.0,0,0
27,28,1.0,0,0
27,29,1.0,0,0
27,30,1.0,0,0
1,28,1.0,0,1
1,31,2.0,0,1
10,32,1.0,0,0
