src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
5,1,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
5,9,1.0,0,0
5,10,1.0,0,0
6,11,1.0,0,0
6,12,1.0,0,0
6,13,1.0,0,0
8,14,1.0,0,0
9,15,1.0,0,0
10,16,1.0,0,0
10,17,1.0,0,0
11,18,1.0,0,0
12,19,1.0,0,0
15,20,1.0,0,1
15,21,2.0,0,1
16,22,1.0,0,0
16,23,1.0,0,0
20,24,1.0,0,0
25,22,1.0,0,0
23,26,1.0,0,0
23,27,1.0,0,0
23,28,1.0,0,0
24,29,1.0,0,0
24,30,1.0,0,0
25,31,1.0,0,0
25,32,1.0,0,0
26,33,1.0,0,0
29,34,1.0,0,0
29,35,1.0,0,0
29,36,1.0,0,0
30,37,1.0,0,0
31,38,1.0,0,0
31,39,1.0,0,0
32,40,1.0,0,0
33,41,1.0,0,0
33,42,1.0,0,0
34,43,1.0,0,0
34,44,1.0,0,0
38,45,1.0,0,0
38,46,1.0,0,0
40,47,1.0,0,0
41,48,2.0,0,0
43,49,1.0,0,0
46,50,1.0,0,0
46,51,1.0,0,0
9,7,1.0,0,0
8,11,1.0,0,0
40,45,1.0,0,0
41,43,1.0,0,0
